category	paragraph_1	paragraph_2	len_paragraph_1	is_plagiarism	plagiarism_type
technology	Uap buangan yang meninggalkan mesin bolak-balik dimasukkan ke turbin di buritan. Dari sana, uap diteruskan ke kondensator sehingga bisa diembunkan menjadi air dan dipakai lagi	alat perkakas buangan nan ditinggal Uap kian ke mari dimasukkan ke turbin dalam buritan Dari sana kukus diteruskan ke kondensator sehingga bisa diembunkan sebagai kandas bersama dipakai terus	2	True	structural change
technology	Mesin-mesin terpasang langsung dengan tangkai panjang yang mengendalikan baling-baling. Ada tiga baling-baling, satu untuk setiap mesin; baling-baling terluar (atau samping) adalah yang terbesar, masing-masing terdiri dari tiga bilah aloi mangan-perunggu dengan diameter total 23,5 kaki (7,2 m)	Mesin-mesin terpasang langsung dengan tangkai panjang yang mengendalikan baling-baling	2	True	partial literal
technology	Baling-baling tengah berdiameter 17 kaki (5,2 m), dapat dihentikan, namun tidak dapat dimundurkan.	Jumlah ini menunjukkan perbedaan tingkat selamat yang mencolok dari berbagai kelas penumpang Titanic. Meski hanya 3 persen wanita kelas satu yang tewas, 54 persen wanita di kelas tiga tewas	1	False	non-plagiarism
technology	Pembangkit listrik Titanic mampu menghasilkan lebih banyak listrik ketimbang satu pembangkit listrik kota pada masa itu. Buritan mesin turbin terisi oleh empat generator listrik tenaga uap 400 kW yang digunakan untuk menyediakan tenaga listrik kapal, plus dua generator pembantu 30 kW untuk keperluan darurat. Tempatnya ada di belakang kapal, sehingga masih sempat beroperasi sampai menit-menit terakhir sebelum kapal tenggelam.	Pembangkit listrik Titanic mampu menghasilkan lebih banyak listrik daripada satu pembangkit listrik kota pada waktu itu. Stern of the Turbine Engine diisi dengan empat generator tenaga uap 400 KW yang digunakan untuk menyediakan listrik, ditambah dua generator pembantu 30 KW untuk keperluan darurat. Tempatnya ada di belakang kapal, jadi masih beroperasi sampai menit terakhir sebelum kapal tenggelam. 	3	True	paraphrase
technology	Kemudi Titanic lumayan besar – setinggi 78 kaki 8 inci (23,98 m) dan sepanjang 15 kaki 3 inci (4,65 m), berbobot lebih dari 100 ton – sehingga dibutuhkan mesin kemudi untuk menggerakkannya. Dua mesin kemudi berkekuatan uap dipasang meski hanya satu yang dipakai, sementara satu lagi sebagai cadangan	Kemudi Titanic cukup besar - setinggi 78 kaki 8 inci (23,98 m) dan 3 kaki (4,65 m), beratnya lebih dari 100 ton - jadi dibutuhkan mesin kemudi untuk memindahkannya. Dua mesin kemudi kemudi dipasang meskipun hanya satu yang digunakan, sementara satu lagi sebagai cadangan 	2	True	paraphrase
technology	Keduanya terhubung dengan tangkai kemudi pendek melalui per keras untuk mengisolasi mesin kemudi dari kejutan apapun akibat laut keras atau perubahan arah yang cepat. Sebagai pilihan terakhir, tangkai kemudi dapat dipindahkan dengan tali yang terhubung dengan dua putaran jangkar uap	Algoritme sangat penting bagi cara komputer mengolah data. Banyak program komputer mengandung algoritme memberikan rincian pada instruksi khusus yang komputer harus lakukan (dengan urutan tertentu) untuk menjalankan pekerjaan tertentu, seperti menghitung gaji karyawan atau mencetak kartu rapor siswa. Maka, sebuah algoritme bisa dianggap sebagai urutan operasi yang bisa disimulasikan oleh sebuah sistem Turing-lengkap. Penulis yang mendukung tesis ini termasuk Minsky (1967), Savage (1987), dan Gurevich (2000):	2	False	non-plagiarism
technology	Putaran jangkar ini juga digunakan untuk menaikkan dan menurunkan lima jangkar kapal (satu di kiri, satu kanan, satu tengah, dan dua jangkar lengkung).	Putaran angker ini juga digunakan akan menimbulkan bersama mendaratkan lima jangkar kapal ( prima di kiri esa kanan esa tengah beserta dua angker lengkok ) 	1	True	structural change
technology	Kapal ini memiliki sistem pengaliran airnya sendiri, yang mampu memanaskan dan memompa air ke seluruh kapal melalui jaringan pipa dan katup yang rumit. Suplai air utama dibawa ke kapal ketika Titanic masih di pelabuhan, tetapi dalam keadaan darurat pun kapal mampu menyuling air tawar dari laut, meski ini bukan proses langsung karena saluran distilasi mudah tersumbat endapan garam. Serangkaian saluran terisolasi mengangkut udara hangat ke seluruh kapal yang berasal dari kipas listrik, dan kabin Kelas Satu dilengkapi pemanas listriknya sendiri.	Kapal ini memiliki sistem pengaliran airnya sendiri, yang mampu memanaskan dan memompa air ke seluruh kapal melalui jaringan pipa dan katup yang rumit. Suplai air utama dibawa ke kapal ketika Titanic masih di pelabuhan, tetapi dalam keadaan darurat pun kapal mampu menyuling air tawar dari laut, meski ini bukan proses langsung karena saluran distilasi mudah tersumbat endapan garam. Serangkaian saluran terisolasi mengangkut udara hangat ke seluruh kapal yang berasal dari kipas listrik, dan kabin Kelas Satu dilengkapi pemanas listriknya sendiri.	3	True	literal
technology	Titanic dilengkapi dengan telegraf nirkabel jeda percik berkekuatan 1,5 kW yang dipasang di ruang radio Geladak Anjungan. Satu set dipakai untuk mengirim pesan dan satu lagi, di bilik kedap suara, untuk menerima pesan	Titanic dilengkapi bersama-sama telegraf nirkabel jeda pacak bertenaga 1 5 kW nan dipasang di lekuk radio Geladak Anjungan Satu putaran dipakai untuk mengirim petuah dan bos lagi dalam bilik kejat harapan bagi menerima petuah	2	True	structural change
technology	Sinyal dipancarkan melalui dua kabel paralel yang dibentangkan di antara menara-menara kapal, 50 kaki (15 m) di atas cerobong untuk menghindari asap korosifnya. Sistem ini adalah salah satu yang tercanggih di dunia dengan jangkauan sampai 1.000 mil	Sinyal dipancarkan melalui dua kabel paralel yang dibentangkan di antara menara-menara kapal, 50 kaki (15 m) di atas cerobong untuk menghindari asap korosifnya	2	True	partial literal
technology	Sistem ini dimiliki dan dioperasikan oleh Marconi Company, bukan White Star Line, dan hanya diperuntukkan kepada penumpang, bukan operasi kapal. Fungsi dua operator nirkabel – keduanya karyawan Marconi – adalah mengoperasikan layanan pengiriman dan penerimaan telegram nirkabel 24 jam untuk penumpang	Anjungan dan ruang kemudi ada di ujung depan, di depan kantor kapten dan perwira. Anjungan terletak 8 kaki (2,4 m) di atas geladak, menjorok ke samping agar kapal dapat diawasi ketika merapat	2	False	non-plagiarism
technology	Mereka juga meneruskan pesan profesional kapal seperti laporan cuaca dan peringatan es.	memo profesional bahtera saja diterus Mereka bagaikan masukan cuaca dan keterangan es 	1	True	structural change
technology	Fasilitas penumpang di Titanic dibangun semewah mungkin. Kapal ini dapat menampung 739 penumpang Kelas Satu, 674 Kelas Dua dan 1.026 Kelas Tiga	Fasilitas pembonceng di Titanic dibangun semewah agak-agak Kapal ini beroleh menampung 739 pembonceng Kelas Satu 674 Kelas Dua beserta 1 026 Kelas Tiga	2	True	structural change
technology	Para awaknya berjumlah sekitar 900 orang; secara keseluruhan, kapal ini dapat menampung 3.339 orang. Desain interiornya jauh berbeda dari kapal-kapal penumpang lainnya, yang umumnya didekorasi dengan gaya rumah puri atau rumah pedesaan Inggris	Para awaknya berjumlah sekitar 900 orang; secara keseluruhan, kapal ini dapat menampung 3.339 orang. Desain interiornya jauh berbeda dari kapal-kapal penumpang lainnya, yang umumnya didekorasi dengan gaya rumah puri atau rumah pedesaan Inggris	2	True	literal
technology	Titanic dirancang dengan gaya yang lebih ringan seperti hotel-hotel kontemporer kelas atas – Ritz Hotel menjadi rujukannya – dengan kabin Kelas Satu dibangun dengan gaya Kekaisaran. Berbagai gaya dekoratif lain, mulai dari Renaisans sampai gaya Victoria, dipakai untuk mendekorasi kabin dan ruang umum di kawasan Kelas Satu dan Dua	Di beberapa tempat, geladak ini ditembus oleh geladak orlop (setengah) di atas ruang ketel, mesin, dan turbin. Orlop Decks dan Tank Top berada di tingkat terendah kapal, di bawah garis air	2	False	non-plagiarism
technology	"Tujuannya adalah memberi kesan bahwa penumpang berada di hotel terapung alih-alih kapal penumpang; sebagaimana kesaksian seorang penumpang, ketika memasuki interior kapal, seseorang akan merasa ""kehilangan perasaan bahwa kita berada di atas kapal, dan seolah-olah memasuki aula rumah besar di pesisir pantai."""	disimbolkan dengan huruf besar, misalnya, S, A, dll. Kuantitas beragam (angka) dalam sebuah lokasi ditulis dengan huruf kecil dan (biasanya) dihubungkan dengan nama lokasi. Sebagai contohnya, lokasi L pada awal bisa mengandung angka l = 3009.	1	False	non-plagiarism
technology	Penumpang dapat memanfaatkan sistem telepon kapal, perpustakaan pinjam buku, dan salon besar. Kelas Satu dilengkapi kolam renang, gimnasium, lapangan squash, pemandian Turki, pemandian listrik dan kafe teras. Ruang umum Kelas Satu dilengkapi panel kayu ukiran, furnitur mahal dan dekorasi lainnya, sementara ruang umum Kelas Tiga dilengkapi panel kayu pinus dan furnitur jati. Café Parisien terletak di teras terbuka yang dilengkapi dekorasi trellis dan menawarkan haute cuisine Prancis terbaik untuk penumpang Kelas Satu.	Penumpang dapat memanfaatkan sistem telepon kapal, pustaka pinjaman, dan salon besar. Kelas Satu Dilengkapi Kolam Renang, Gimnasium, Pengadilan Squash, Pemandian Turki, Mandi Listrik dan Teras Kafe. Ruang umum kelas satu dilengkapi dengan panel kayu ukiran, furnitur mahal dan dekorasi lainnya, sementara ruang umum kelas tiga memiliki panel kayu pinus dan furnitur jati. Parisi Café terletak di teras terbuka yang dilengkapi dengan dekorasi teralis dan menawarkan masakan Haute Prancis terbaik untuk penumpang kelas satu. 	4	True	paraphrase
technology	Fasilitas penumpang Kelas Satu Titanic Gimnasium Titanic di Boat Deck, yang dilengkapi dengan mesin-mesin olahraga terkini. Grand Staircase Titanic yang ternama dan memberikan akses antara Boat Deck dan D Deck. Restoran A La Carte di B Deck, dioperasikan sebagai konsesi oleh seorang koki kelahiran Italia, Gaspare Gatti.	Restoran A La Carte di B Deck, dioperasikan sebagai konsesi oleh seorang koki kelahiran Italia, Gaspare Gatti.	3	True	partial literal
technology	Penumpang Kelas Tiga tidak diperlakukan semewah Kelas Satu, tetapi kondisi mereka masih lebih baik daripada penumpang Kelas Tiga di kapal lain pada masa itu. Mereka ditempatkan di kabin tidur berkapasitas dua dan sepuluh orang, dengan 164 kamar terbuka tambahan untuk para pemuda di G Deck	Penumpang Kelas Tiga bukan diperlakukan semewah Kelas Satu lamun kondisi mereka lagi makin bahari ketimbang penumpang Kelas Tiga di kulit keras lain pada abad itu Mereka ditempatkan dalam kabin beradu (hor) berkapasitas kembar bersama sepuluh persona bersama-sama 164 kamar celangap sematan akan gayang-gayang pemuda di G Deck	2	True	structural change
technology	Dalam hal fasilitas mandi dan cuci, mereka lebih terbatas ketimbang penumpang Kelas Satu atau Dua. Mereka hanya diberi dua kamar mandi, satu untuk pria dan satu lagi wanita, untuk keseluruhan Kelas Tiga	Dalam hal fasilitas mandi dan mencuci, mereka lebih terbatas daripada satu atau dua penumpang kelas. Mereka hanya diberi dua kamar mandi, satu untuk pria dan satu wanita lagi, untuk seluruh kelas tiga 	2	True	paraphrase
technology	Mereka harus mencuci pakaian mereka sendiri di ruang cuci yang dilengkapi bak besi, sementara penumpang Kelas Satu dan Dua dapat memakai jasa binatu kapal. Ada pula batasan terhadap kawasan kapal yang boleh dimasuki; ketiga kelas penumpang terpisah satu sama lain, dan meski teorinya penumpang kelas teratas dapat mengunjungi kawasan kelas terendah, kenyataannya mereka tidak diperbolehkan melakukannya demi menghormati kebiasaan sosial pada masa itu	Mereka harus mencuci pakaian mereka sendiri di ruang cuci yang dilengkapi bak besi, sementara penumpang Kelas Satu dan Dua dapat memakai jasa binatu kapal. Ada pula batasan terhadap kawasan kapal yang boleh dimasuki; ketiga kelas penumpang terpisah satu sama lain, dan meski teorinya penumpang kelas teratas dapat mengunjungi kawasan kelas terendah, kenyataannya mereka tidak diperbolehkan melakukannya demi menghormati kebiasaan sosial pada masa itu	2	True	literal
technology	Pemisahan kelas terlihat pada perlengkapan kapal, toilet Kelas Tiga terbuat dari besi, sementara Kelas Dua porselen dan Kelas Satu marmer.	Karena regulasi keamanan laut yang sudah kuno, Titanic hanya mengangkut sekoci yang hanya mampu menampung 1.178 penumpang – sepertiga dari total penumpang dan awak kapalnya.	1	False	non-plagiarism
technology	Fasilitas kenyamanan disediakan untuk ketiga kelas untuk menghabiskan waktu. Selain memanfaatkan fasilitas dalam ruangan seperti perpustakaan, ruang cerutu dan gimnasium, penumpang juga perlu bersosialisasi di dek terbuka, jalan-jalan atau menenangkan diri di kursi dek atau kursi kayu. Sebuah daftar penumpang diterbitkan sebelum pelayaran untuk menginformasikan kepada publik mana saja anggota keluarga berpengaruh yang naik kapal, dan sudah umum bagi ibu-ibu yang ambisius untuk memanfaatkan daftar ini untuk mengenali orang-orang kaya yang dapat diperkenalkan kepada anaknya sepanjang pelayaran.	Titanic memiliki 16 set derek kapal, masing-masing mampu menangani 4 sekoci. Ini memberikan Titanic kemampuan untuk mengangkut 64 sekoci kayu yang muat untuk 4.000 orang – melebihi kapasitas kapal aslinya	3	False	non-plagiarism
technology	Salah satu fitur paling menarik di Titanic adalah tangga Kelas Satunya, yang dikenal sebagai Grand Staircase atau Grand Stairway. Tangga ini menuruni lima dek kapal, dari Boat Deck ke Reception Room yang bergabung dengan First Class Dining Saloon di D Deck	Pemisahan kelas terlihat pada perlengkapan kapal, toilet Kelas Tiga terbuat dari besi, sementara Kelas Dua porselen dan Kelas Satu marmer.	2	False	non-plagiarism
technology	Ruangan ini beratapkan kubah besi tempa dan kaca yang menyalurkan cahaya alami. Setiap ujung bawah tangga mengarah ke aula pintu masuk yang diterangi lampu berlapiskan emas	Room  ini beratapkan kubah besi tempa dan kaca that  menyalurkan cahaya alami. Every  ujung bawah tangga mengarah ke aula pintu Entry  yang diterangi lampu Based  emas	2	True	translated
technology	"Di ujung atas tangga terdapat panel kayu ukiran besar berisikan jam ditambah kata-kata ""Honour and Glory Crowning Time"" yang mengitari jam. Grand Staircase hancur dalam peristiwa tenggelamnya Titanic dan sekarang menjadi lubang di kapal yang dipakai para penjelajah modern untuk mengakses dek bawah"	Dalam proses distribusi sudah mutlak diperlukan perpaduan yang mendalam antara teknologi komputer dan telekomunikasi, karena selain proses yang harus didistribusikan, semua host komputer wajib melayani terminal-terminalnya dalam satu perintah dari komputer pusat.	2	False	non-plagiarism
technology	Selama perekaman Titanic karya James Cameron pada tahun 1997, replika Grand Staircase-nya tercabut dari fondasinya akibat desakan air yang masuk dengan deras di studio. Diasumsikan bahwa pada peristiwa aslinya, seluruh Grand Staircase terangkat ke atas melalui kubah ruangan.	Selama rekaman Titanic oleh James Cameron pada tahun 1997, Replika Grand Staircase terungkap dari fondasi karena desakan air yang cepat di studio. Diasumsikan bahwa pada peristiwa asli, seluruh tangga Grand naik melalui kubah ruangan. 	2	True	paraphrase
technology	Meski Titanic adalah kapal penumpang, kapal ini juga mengangkut sejumlah kargo. Gelar Royal Mail Ship-nya menandakan bahwa Titanic mengangkut surat di bawah kontrak dengan Royal Mail (dan juga United States Post Office Department). 26800 kaki kubik (760 m3) ruang kargonya dikhususkan untuk penyimpanan surat, parsel dan mata uang (emas lantak, koin, dan barang berharga lain). Sea Post Office di G Deck dikelola oleh lima petugas pos, tiga dari Amerika Serikat dan dua dari Britania Raya, yang bekerja tiga belas jam sehari, tujuh hari seminggu, menyortir hingga 60.000 surat/barang setiap harinya.	Ruang kemudi terletak tepat di belakang dan atas anjungan. Pintu masuk ke Grand Staircase Kelas Satu dan gimnasium ada di tengah kapal bersama atap lounge Kelas Satu, sementar di belakang geladak adalah atap ruang cerutu Kelas Satu dan pintu masuk Kelas Dua yang relatif sederhana	4	False	non-plagiarism
